Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans as listed in FE Guide (derived from col AA thru AF),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,City CO2 Rounded Adjusted - Fuel2,Hwy CO2 Rounded Adjusted - Fuel2,Comb CO2 Rounded Adjusted - Fuel2,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe
2014,Audi,Audi,R8 Spyder,ADX,2,5.2,10,Auto(AM-S7),13,22,16,15.4000,28.8067,19.4796,12.9942,22.2057,15.9766,G,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,3500,3500,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,2/8/2013,12970,,N,N,,,N,N,ENGINE CODE CEH (GALLARDO COUPE AND SPYDER),N,,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,10W60 VW 50101 / 50500,N,No,,,,,,,,19.6,,,3,3,,EADXV05.2LR8,5,,,,,,,,,,,,,,,,6000,686,400,557,,,,,,,
2014,Audi,Audi,R8 Spyder,ADX,6,5.2,10,Manual(M6),12,19,14,13.7000,23.3840,16.8379,11.7089,19.3501,14.2392,G,NA,Naturally Aspirated,M,Manual,,6,N,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,4000,4000,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,2/8/2013,13035,,N,N,,,N,N,ENGINE CODE CEH (GALLARDO COUPE AND SPYDER),N,,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,10W60 VW 50101 / 50500,N,No,,,,,,,,16.8,,,2,2,,EADXV05.2LR8,5,,,,,,,,,,,,,,,,8500,754,456,620,,,,,,,
2014,Audi,Audi,TT Roadster quattro,ADX,39,2.0,4,Auto(AM-S6),22,31,26,28.3321,42.1097,33.2237,22.3380,31.0856,25.5769,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,6,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2150,2150,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,5/31/2013,13809,,N,N,,,N,N,ENGINE CODE CETA ONLY.,N,,Y,CONTINUOUSLY VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,5W40,N,No,TT Coupe quattro,,,,,,,33.2,,,7,7,,EADXV02.03UA,5,,,,,,,,,,,,,,,750,,396,285,346,,,,,,,
2014,BMW,BMW,Z4 sDrive28i,BMX,428,2.0,4,Auto(S8),22,33,26,27.9499,46.8923,34.1594,21.9803,33.2305,25.9308,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2150,2150,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,3/18/2013,13217,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,34.4,,,7,7,,EBMXJ02.0N20,5,,,,,,,,,,,,,,,750,,403,266,341,,,,,,,
2014,BMW,BMW,Z4 sDrive28i,BMX,429,2.0,4,Manual(M6),22,34,26,28.2155,48.3887,34.7312,22.1741,34.2409,26.3533,,TC,Turbocharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2150,2150,,,,,,,,,,,,,,,,,,,,"SIDI; Under EPA regulations, the manufacturer revised the fuel economy label values on . Previous values were XX MPG city, XX MPG highway, and XX MPG combined; ",2,2,1,Two Seaters,car,Derived 5-cycle label,7/26/2013,14592,,N,Y,RL,Relabel - label value decreased,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,Y,Yes,,,,,,,,34.9,,,7,7,,EBMXJ02.0N20,5,,,,,,,,,,,,,,,750,,401,259,337,,,,,,,
2014,BMW,BMW,Z4 sDrive35i,BMX,436,3.0,6,Auto(AM-S7),17,24,20,21.3958,32.7447,25.3494,17.1135,23.5293,19.5071,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2800,2800,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,3/17/2013,13208,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,25.5,,,5,5,,EBMXV03.054R,5,,,,,,,,,,,,,,,,2500,518,376,454,,,,,,,
2014,BMW,BMW,Z4 sDrive35i,BMX,435,3.0,6,Manual(M6),19,26,21,23.3000,36.6000,27.8550,18.5445,26.1997,21.3520,,TC,Turbocharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,3/17/2013,13207,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,28.1,,,5,5,,EBMXV03.054R,5,,,,,,,,,,,,,,,,2000,476,340,415,,,,,,,
2014,BMW,BMW,Z4 sDrive35is,BMX,438,3.0,6,Auto(AM-S7),17,24,20,21.3958,32.7447,25.3494,17.1135,23.5293,19.5071,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2800,2800,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,3/17/2013,13209,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,25.5,,,5,5,,EBMXV03.054R,5,,,,,,,,,,,,,,,,2500,518,376,454,,,,,,,
2014,Bugatti,Bugatti,Veyron,BGT,27,8.0,16,Auto(AM-S7),8,15,10,10.0000,17.9000,12.4782,8.4232,14.7698,10.4424,G,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,5600,5600,,,,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,5/15/2013,13724,,N,N,,,N,N,CHARGE AIR COOLER (AIR / LIQUID) - - SFI/AIR/4TC/2CAC/4WU-TWC/2TWC/4HO2S(2) This configuration is in the Bugatti GT.,N,,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,10W60 VW 50101 / 50500,N,No,,,,,,,,12.6,,,1,1,,EBGTV08.0V16,5,,,,,,,,,,,,,,,,16500,1050,599,847,,,,,,,
2014,General Motors,Chevrolet,CORVETTE,GMX,333,6.2,8,Auto(S6),16,28,20,19.6000,38.9000,25.2338,15.7509,27.7832,19.5635,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2800,2800,,,,,,,,,,,,,,,,,,,,SIDI; ,1,1,1,Two Seaters,car,Derived 5-cycle label,8/13/2013,14725,,N,N,,,N,N,AFM,Y,Active Fuel Management,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,25.4,,,5,5,,EGMXV06.2090,6,,,,,,,,,,,,,,,,2500,565,321,455,,,,,,,
2014,General Motors,Chevrolet,CORVETTE,GMX,102,6.2,8,Manual(M7),17,29,21,21.4926,40.0903,27.1629,17.1866,28.5999,20.9486,,NA,Naturally Aspirated,M,Manual,,7,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,SIDI; ,1,1,1,Two Seaters,car,Derived 5-cycle label,6/28/2013,14235,,N,N,,,N,N,AFM,Y,Active Fuel Management,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,27.4,,,5,5,,EGMXV06.2090,6,,,,,,,,,,,,,,,,2000,517,311,424,,,,,,,
2014,Ferrari,"Ferrari North America, Inc.",458 Italia,FEX,142,4.5,8,Auto(AM7),13,17,14,15.6214,23.3642,18.3593,12.6858,17.3136,14.4216,G,NA,Naturally Aspirated,AM,Automated Manual,,7,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4000,4000,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,5/20/2013,14042,,Y,N,,,N,N,,N,not applicable,Y,variable camshaft timing for exhaust and inlet,N,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,5W40,N,No,Ferrari 458 Italia,,,,,,,18.5,,,2,2,,EFEXV04.3GDI,5,,,,,,,,,,,,,,,,8500,701,525,622,,,,,,,
2014,Ferrari,"Ferrari North America, Inc.",458 Italia,FEX,143,4.5,8,Auto(AM7),13,17,15,15.9280,23.6270,18.6649,12.9143,17.3179,14.5900,G,NA,Naturally Aspirated,AM,Automated Manual,,7,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,3750,3750,,,,,,,,,,,,,,,,,,,,SIDI; with Stop-Start option,2,2,1,Two Seaters,car,Derived 5-cycle label,5/20/2013,14040,,Y,N,,,N,N,,N,not applicable,Y,variable camshaft timing for exhaust and inlet,N,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,5W40,Y,Yes,Ferrari 458 Italia +Stop Start,,,,,,,18.8,,,2,2,,EFEXV04.3GDI,5,,,,,,,,,,,,,,,,7250,688,520,612,,,,,,,
2014,Ferrari,"Ferrari North America, Inc.",458 Spider,FEX,144,4.5,8,Auto(AM7),13,17,14,15.6214,23.3642,18.3593,12.6858,17.3136,14.4216,G,NA,Naturally Aspirated,AM,Automated Manual,,7,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4000,4000,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,5/20/2013,14041,,Y,N,,,N,N,,N,not applicable,Y,variable camshaft timing for exhaust and inlet,N,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,5W40,N,No,Ferrari 458 Spider,,,,,,,18.5,,,2,2,,EFEXV04.3GDI,5,,,,,,,,,,,,,,,,8500,701,525,622,,,,,,,
2014,Ferrari,"Ferrari North America, Inc.",458 Spider,FEX,145,4.5,8,Auto(AM7),13,17,15,15.9280,23.6270,18.6649,12.9143,17.3179,14.5900,G,NA,Naturally Aspirated,AM,Automated Manual,,7,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,3750,3750,,,,,,,,,,,,,,,,,,,,SIDI; with Stop-Start option,2,2,1,Two Seaters,car,Derived 5-cycle label,5/20/2013,14043,,Y,N,,,N,N,,N,not applicable,Y,variable camshaft timing for exhaust and inlet,N,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,5W40,Y,Yes,Ferrari 458 Spider +Stop Start,,,,,,,18.8,,,2,2,,EFEXV04.3GDI,5,,,,,,,,,,,,,,,,7250,688,520,612,,,,,,,
2014,Ferrari,"Ferrari North America, Inc.",F12,FEX,153,6.3,12,Auto(AM7),11,16,13,14.0412,21.8098,16.7215,11.4504,15.8431,13.0827,G,NA,Naturally Aspirated,AM,Automated Manual,,7,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4350,4350,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,5/20/2013,14044,,Y,N,,,N,N,,N,not applicable,Y,variable camshaft timing for exhaust and inlet,N,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,5W40,N,No,Ferrari F12,,,,,,,17.0,,,1,1,,EFEXV06.3GDI,5,,,,,,,,,,,,,,,,10250,776,561,679,,,,,,,
2014,Ferrari,"Ferrari North America, Inc.",F12,FEX,154,6.3,12,Auto(AM7),12,16,13,14.3485,21.9606,17.0002,11.6914,15.9502,13.2880,G,NA,Naturally Aspirated,AM,Automated Manual,,7,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4350,4350,,,,,,,,,,,,,,,,,,,,SIDI; with Stop-Start option,2,2,1,Two Seaters,car,Derived 5-cycle label,5/20/2013,14045,,Y,N,,,N,N,,N,not applicable,Y,variable camshaft timing for exhaust and inlet,N,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,5W40,Y,Yes,Ferrari F12 Stop/Start,,,,,,,17.3,,,1,1,,EFEXV06.3GDI,5,,,,,,,,,,,,,,,,10250,760,557,669,,,,,,,
2014,Honda,Honda,CR-Z,HNX,34,1.5,4,Auto(AV-S7),36,39,37,48.0000,55.5000,51.1079,35.9031,39.0030,37.2348,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,7,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,1400,1400,,,,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,9/17/2013,14851,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Battery(s),,1,Lithium Ion,,144,4.70,40.0,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1,"DC Permanent Magnet, brushless",,15,,,MFI,Multipoint/sequential fuel injection,N,N,N,0W-20,Y,Yes,,,,,,,,51.4,,,9,9,,EHNXV01.59D2,9,,,,,,,,,,,,,,,4500,,247,227,238,,,,,,,
2014,Honda,Honda,CR-Z,HNX,35,1.5,4,Manual(M6),31,38,34,40.9000,54.5000,46.0738,31.1312,38.3373,34.0077,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,1550,1550,,,,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,9/17/2013,14850,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Battery(s),,1,Lithium Ion,,144,4.70,40.0,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1,"DC Permanent Magnet, brushless",,15,,,MFI,Multipoint/sequential fuel injection,N,N,N,0W-20,Y,Yes,,,,,,,,46.4,,,8,8,,EHNXV01.59D2,9,,,,,,,,,,,,,,,3750,,285,232,261,,,,,,,
2014,Jaguar Land Rover L,Jaguar,F-TYPE Convertible,JLX,154,3.0,6,Auto(S8),20,28,23,25.1000,39.1000,29.9210,19.8843,27.9206,22.8430,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2450,2450,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,3/21/2013,14479,,Y,N,,,N,N,,N,,Y,VVT on inlet & exhaust. Electronic control.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,F-TYPE Convertible,,,,,,,30.1,,,6,6,,EJLXV03.0FSM,5,,,,,,,,,,,,,,,,750,447,318,389,,,,,,,
2014,Jaguar Land Rover L,Jaguar,F-TYPE S Convertible,JLX,156,3.0,6,Auto(S8),19,27,22,24.3000,38.0000,29.0058,19.2904,27.1644,22.1841,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2550,2550,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,3/21/2013,14480,,Y,N,,,N,N,,N,,Y,VVT on inlet & exhaust. Electronic control.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,F-TYPE S Convertible,,,,,,,29.2,,,5,5,,EJLXV03.0FSM,5,,,,,,,,,,,,,,,,1250,464,329,403,,,,,,,
2014,Jaguar Land Rover L,Jaguar,F-TYPE V8 S Convertible,JLX,152,5.0,8,Auto(S8),16,23,18,19.5000,32.2000,23.7078,15.6746,23.1504,18.3396,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,3100,3100,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,3/21/2013,14512,,Y,N,,,N,N,Supercharged engine. Power limited to 470HP by electronic throttle map.,N,,Y,VVT on inlet & exhaust. Electronic control.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,F-TYPE V8 S Convertible,,,,,,,23.9,,,4,4,,EJLXV05.0FAM,5,,,,,,,,,,,,,,,,4000,570,386,487,,,,,,,
2014,Lamborghini,Lamborghini,Aventador Coupe,NLX,92,6.5,12,Auto(AM-S7),11,18,13,12.6000,25.2000,16.2581,10.6055,18.4729,13.1199,G,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4350,4350,,,,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,5/24/2013,14011,,N,N,,,N,N,Engine Code L539C ( Aventador 50th anniversary),Y,ELECTRONICALLY CONTROLLED FUEL CUT. NO INTAKE/EXHAUST VALVE CONTROL.,Y,HYDRAULIC SYSTEM ELECTRONICALLY CONTROLLED. CONTINUOUSLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30 VW 50400 / 50700,Y,Yes,,,,,,,,16.4,,,1,1,,ENLXV06.5L83,5,,,,,,,,,,,,,,,,10250,836,481,676,,,,,,,
2014,Lamborghini,Lamborghini,Aventador Roadster,NLX,93,6.5,12,Auto(AM-S7),10,16,12,11.5000,21.2000,14.4817,9.7957,16.2453,11.9264,G,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4700,4700,,,,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,5/24/2013,13822,,N,N,,,N,N,Engine Code L539C ( Aventador 50th anniversary),Y,ELECTRONICALLY CONTROLLED FUEL CUT. NO INTAKE/EXHAUST VALVE CONTROL.,Y,HYDRAULIC SYSTEM ELECTRONICALLY CONTROLLED. CONTINUOUSLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30 VW 50400 / 50700,Y,Yes,,,,,,,,14.5,,,1,1,,ENLXV06.5L83,5,,,,,,,,,,,,,,,,12000,902,547,742,,,,,,,
